smiles,fitness,score,generation
c1ccc2c(-c3ccc(-c4ccc(-c5scc6sccc56)c5cscc45)s3)cccc2c1,10.3932,0.7658435,4.0
c1ccc2c(c1)c1cc(-c3scc4ccsc34)c3c[nH]cc3c1c1[nH]c3ccc4c[nH]cc4c3c21,9.5333,0.61267996,4.0
c1ccc2c(c1)c1cc(-c3scc4occc34)c3cscc3c1c1ncc3ccc4nsnc4c3c21,9.3885,0.58048165,4.0
c1csc(-c2cc3c4c[nH]cc4c4c5sccc5c5cscc5c4c3c3c[nH]cc23)c1,9.1135,0.5140418,4.0
c1cc2nsnc2c(-c2cc3c4c[nH]cc4c4c5sccc5c5cscc5c4c3c3cscc23)n1,9.1851,0.53200483,4.0
C1=C(c2scc3sccc23)Cc2c1c1cscc1c1c3sccc3c3cscc3c21,9.8568,0.6777458,4.0
C1=Cc2csc(-c3sc(-c4ccc(-c5ccccc5)c5cscc45)c4c3C=CC4)c2C1,9.1639,0.5267347,4.0
c1cc(-c2cc3ccc4c5occc5c5cocc5c4c3c3cscc23)c2cscc2c1,9.5818,0.6230358,4.0
c1ccc2c(c1)c(-c1scc3occc13)cc1c3cscc3c3c4c(ccc5nsnc54)c4cscc4c3c21,11.2082,0.85956764,4.0
C1=c2c(c3c([nH]c4ccc5c[nH]cc5c43)c3ccc(-c4cccc5cscc45)cc23)=CC1,6.802,-0.22617131,4.0
c1cc2c3cocc3c3c4[nH]c(-c5scc6ccsc56)cc4sc3c2cn1,7.6202,0.0523957,4.0
c1cc2nsnc2c(-c2sc(-c3ccc(-c4cncs4)c4cscc34)c2cn1,,0.0,4.0
C1=C(c2scc3occc23)CC(c2ccc(-c3ccccc3)c3cscc23)=C1,8.2467,0.26253366,4.0
c1ccc2c(c1)c1ccsc1c1c3cscc3c3cc(-c4scc5sccc45)sc3c21,10.5803,0.7912698,4.0
c1ccc2c(c1)ccc1c3cscc3c3c4ccc(-c5scc6sccc56)cc4oc3c21,10.0503,0.7122642,4.0
c1csc(-c2cc3oc4cc5ccc6cocc6c5cc4c3c3c[nH]cc23)c1,7.6952,0.078187585,4.0
c1ccc(-c2cc3c4c[nH]cc4c4c(ccc5ccc6cocc6c54)c3c3cscc23)cc1,9.2554,0.5491879,4.0
c1cc(-c2cc3sc4c5ccccc5ccc4c3c3cocc23)c2cscc2c1,8.8356,0.4399954,4.0
C1=Cc2ccc3c(sc4cc(-c5scc6[nH]ccc56)c5cscc5c43)c2c1ncc1ccoc12,,0.0,4.0
C1=CCC(c2sc(-c3sc(-c4cccc5nsnc45)c4c3C=CC4)c3cc[nH]c23)=C1,7.5422,0.025498033,4.0
C1=Cc2ccc3c4c(c5cscc5c3c2C1)C=C(c1scc2sccc12)C4,7.9967,0.18048239,4.0
C1=Cc2csc(-c3cc4sc5c6sccc6c6c[nH]cc6c5c4c4cscc34)c2C1,9.263,0.5510185,4.0
c1cc(-c2cc3c4cocc4c4c(ccc5ccsc54)c3c3c[nH]cc23)c2cscc2c1,9.3169,0.56384957,4.0
c1cc2csc(-c3sc(-c4sc(-c5scc6sccc56)c5ccoc45)c4ccsc34)c2s1,11.3239,0.86965144,4.0
c1c[nH]c(-c2cc3[nH]c4c5sccc5c5ccccc5c4c3s2)c1,6.7456,-0.24457115,4.0
c1ccc2c(-c3cc4sc5cc6ccsc6cc5c4c4cscc34)cccc2c1,9.3041,0.56082666,4.0
C1=c2c(-c3cccs3)cc3c4c(c5c6ccccc6oc5c3c2=CC1)=CCC=4,4.3971,-0.7859576,4.0
c1ccc(-c2sc(-c3sc(-c4scc5cc[nH]c45)c4ccsc34)c3ccoc23)cc1,9.3143,0.5632365,4.0
C1=CCC(c2cc3c4cscc4c4cc5ccc6ccccc6c5cc4c3[nH]2)=C1,8.1855,0.24274611,4.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)sc1c1c3c[nH]cc3c3cccnc3c21,9.1804,0.5308399,4.0
C1=Cc2c(c3c4nsnc4c4cc(-c5scc6cc[nH]c56)oc4c3c3ccccc23)C1,7.523,0.018869877,4.0
c1cncc(-c2cc3c4cscc4c4c(ncc5ccsc54)c3c3ccccc23)c1,8.0326,0.19245052,4.0
c1csc(-c2cc3c4cocc4c4ccccc4c3c3cscc23)c1,7.6824,0.07379234,4.0
c1ccc2c(c1)c1ccccc1c1c(-c3cc4sc5ccc6nsnc6c5c4s3)scc21,9.3088,0.5619383,4.0
C1=c2c(c3c(oc4ccc5ccccc5c43)c3ccc(-c4cccc5cscc45)cc23)=CC1,7.7388,0.093135595,4.0
c1ccc2c(c1)c(-c1scc3ccsc13)cc1cnc3c(cnc4ccc5c[nH]cc5c43)c12,8.5139,0.34619546,4.0
c1cncc(-c2cc3c4c[nH]cc4c4ccc5cscc5c4c3c3c[nH]cc23)c1,7.2323,-0.08135122,4.0
c1ncc(-c2cc3oc4ccsc4c3s2)cc1,4.771,-0.7313522,4.0
c1cc(-c2cc3cc4oc5ccc6c[nH]cc6c5c4cc3c3cscc23)c2cocc2c1,8.8484,0.44355357,4.0
C1=Cc2c(c3c4c(c5cc(-c6scc7nccnc67)cnc5c3c3cscc23)=CCC=4)C1,5.8084,-0.51779747,4.0
c1csc(-c2sc(-c3sc(-c4cccc5cscc45)c4sccc34)c3occc23)c1,10.0477,0.71182156,4.0
C1=Cc2csc(-c3cc4cc5c6cscc6c6cccnc6c5cc4o3)c2C1,7.6467,0.06151855,4.0
c1ccc(-c2sc(-c3sc(-c4scc5sccc45)c4cc[nH]c34)c3ccsc23)nc1,9.1778,0.53019476,4.0
c1ncc(-c2cc3c4cscc4c4c5c6c[nH]cc6ccc5c5cscc5c4c3c3cscc23)s1,10.3951,0.7661147,4.0
C1=CCC(c2ccc(-c3sc(-c4cccc5cscc45)c4c3CC=C4)c3c2=CCC=3)=C1,7.1741,-0.101284266,4.0
c1cc(-c2ccc(-c3ccc(-c4scc5sccc45)s3)o2)c2cscc2c1,8.833,0.43927097,4.0
c1ccc2c(-c3nccs3)ccc(-c3ccc(-c4scc5sccc45)c4ccccc34)c2cn1,,0.0,4.0
c1cncc(-c2cnc3c(ccc4c3ccc3cccnc34)c2)c1,4.9982,-0.6927151,4.0
C1=Cc2c(-c3sc(-c4scc5ccoc45)c4ccsc34)sc(-c3ccccn3)c2C1,8.7973,0.42926633,4.0
c1cnc2c(c1)c1cscc1c1c2ccc2cc(-c3scc4sccc34)c3c[nH]cc3c21,9.1804,0.5308399,4.0
c1cc2csc(-c3cc4c(cc3cnc3ccc5c[nH]cc5c34)c2[nH]1,,0.0,4.0
c1cc(-c2sc(-c3sc(-c4scc5ccsc45)c4ccsc34)c3ccsc23)c2cscc2c1,11.7309,0.9,4.0
c1coc(-c2cc3c4ccccc4c4c5c6c[nH]cc6ccc5c5nsnc5c4c3c3cscc23)c1,9.2601,0.55032074,4.0
C1=CCC(c2cc3c4c[nH]cc4c4c5[nH]ccc5c5ccccc5c4c3cn2)=C1,6.8471,-0.21134025,4.0
c1cc2c(-c3cc4sc5cc6ccsc6cc5c4c4cocc34)scc2[nH]1,8.2252,0.25560617,4.0
C1=CCC(c2ccc(-c3cnc(-c4scc5cc[nH]c45)s3)cn2)=C1,5.7582,-0.530373,4.0
c1ccc2c(c1)ccc1ccc3c4[nH]c(-c5scc6ccsc56)cc4c4cocc4c3c12,9.3169,0.56384957,4.0
c1ccc2cc3c(cc2c1)sc1cc(-c2scc4cc[nH]c24)c2ccccc2c13,8.5707,0.36334336,4.0
c1csc(-c2cc3c4cscc4c4c5ccccc5c5cscc5c4c3c3ccccc23)c1,10.4573,0.77484393,4.0
c1cc2csc(-c3cc4c5cscc5c5c6sc6c(c7cscc7c65)c4cn3)c2sc1c1[nH]cc2cscc12,,0.0,4.0
c1ccc(-c2ccc(-c3ccc(-c4scc5cc[nH]c45)c4cscc34)s2)cc1,8.5066,0.34397447,4.0
c1ccc2c(c1)c1ccc3nsnc3c1c1c3cscc3c3ccc4cocc4c3c21,8.265,0.2684089,4.0
c1ccc2c(c1)ccc1cc3oc4cc(-c5scc6nccnc56)ccc4c3cc12,7.5641,0.033055425,4.0
c1csc(-c2sc(-c3sc(-c4scc5[nH]ccc45)c4sccc34)c3ccsc23)c1,9.8443,0.67540467,4.0
C1=Cc2csc(-c3cc4c5cscc5c5c6ccccc6ncc5c4c4nsnc34)c2C1,8.0584,0.20101655,4.0
c1coc(-c2ccc(-c3sc(-c4scc5cc[nH]c45)c4sccc34)cc2)c1,8.0996,0.21463144,4.0
c1cc2c(-c3cc4ccc5cc6ccc7c[nH]cc7c6cc5c4c4cscc34)scc2s1,9.7854,0.66418886,4.0
c1ccc2c(-c3ccc4c(c3)c3cscc3c3c5ccccc5sc43)cccc2c1,9.2426,0.5460931,4.0
C1=CCC(c2sc(-c3sc(-c4cccc5c[nH]cc45)c4c3C=CC4)c3ccoc23)=C1,8.2837,0.27439165,4.0
C1=C(c2scc3occc23)Cc2c1c1nsnc1c1c3sccc3c3cocc3c21,7.7098,0.083197236,4.0
C1=CCC(C2=Cc3c(c4c5cscc5c5ccsc5c4c4cscc34)C2)=C1,8.3097,0.2826749,4.0
c1ccc2c(c1)ccc1c3ccccc3c3c4sc(-c5scc6ccsc56)cc4c4cscc4c3c21,11.672,0.8960631,4.0
c1csc(-c2cnc3c(c2)c2ccccc2c2c4ccccc4ccc32)c1,7.4229,-0.015699565,4.0
C1=c2c(-c3sc(-c4nccs4)c4sccc34)ccc(-c3cccc4cocc34)c2=CC1,7.1312,-0.115926325,4.0
c1ccc2c(c1)c1c[nH]cc1c1c3cnc(-c4scc5sccc45)cc3c3cscc3c21,9.1804,0.5308399,4.0
C1=CCC(c2cc3c4ccccc4c4c5c(c6c(c4c3c3c[nH]cc23)=CCC=6)C=C(-c4scc5cc[nH]c24)c4cscc4c2c1,,0.0,4.0
c1cc(-c2cc3cnc4ccsc4c3c3ccccc23)c2cscc2c1,7.4844,0.0055402517,4.0
c1ccc(-c2ccc(-c3sc(-c4cccc5nsnc45)c4ccoc34)c3cscc23)cc1,8.7147,0.40571237,4.0
c1cc2ccc3c(sc4cc(-c5scc6nccnc56)c5cocc5c43)c2cn1,7.0206,-0.15342826,4.0
c1ccc2c(c1)c1cc[nH]c1c1c3nsnc3c3cc(-c4scc5ccsc45)c4cscc4c3c21,9.7901,0.6650952,4.0
c1ccc2c(-c3cc4c5cscc5c5c(ncc6cc[nH]c65)c4c4cscc34)cccc2c1,9.1189,0.5154127,4.0
c1ccc2c(-c3sc(-c4sc(-c5cccc6cscc56)c5nccnc45)c4sccc34)cccc2c1,10.3364,0.75760937,4.0
c1cc2c(-c3cc4sc5cc6ccoc6cc5c4c4cscc34)scc2[nH]1,8.2252,0.25560617,4.0
c1ccc2c(-c3sc(-c4sc(-c5scc6nccnc565)c5ccoc45)c4ccsc34)cccc2c1,,0.0,4.0
C1=Cc2ncc3c4c(c5ccc6cscc6c54)c3c2c1Cc1cc[nH]c1-3,,0.0,4.0
c1ccc2c(-c3ccc(-c4sc(-c5scc6cc[nH]c56)c5sccc45)cc3)cccc2c1,9.6598,0.6392424,4.0
c1cc(-c2cc3ccc4c5occc5c5ccccc5c4c3c3ccccc23)c2cscc2c1,9.9273,0.69069445,4.0
C1=C(c2scc3ccsc23)Cc2cc3c(cc21)c1c(c2ccccc23)=CCC=1,6.3306,-0.37391388,4.0
c1cc(-c2ccc(-c3sc(-c4scc5sccc45)c4ccsc34)s2)c2cscc2c1,10.5162,0.7828461,4.0
c1ccc2c(c1)ccc1sc3cc4cc(-c5scc6ccsc56)oc4cc3c12,8.8971,0.45696342,4.0
c1ccc(-c2cnc3c(ccc4c5c6cscc6ccc5c5ccccc5c43)c2)cc1,8.5761,0.36496127,4.0
c1cc2c3cscc3c3c(ncc4ccc5cocc5c43)c2c2c[nH]cc12,6.9834,-0.16594875,4.0
C1=Cc2csc(-c3cc4c5cscc5c5ccc6cscc6c5c4c4ccccc34)c2C1,9.8734,0.68083346,4.0
c1ccc2c(c1)c(-c1scc3ccsc13)cc1c3c[nH]cc3c3c4cnccc4[nH]c3c21,8.447,0.3256979,4.0
c1ccc2c(c1)c1ccccc1c1c(-c3cc4c5nsnc5c5c6sccc6c6cocc6c5c4s3)scc21,11.2082,0.85956764,4.0
C1=Cc2oc3c4c(cnc3c2C1)C=C(c1ccccc1)Cc4cc[nH]c13,,0.0,4.0
c1ccc2c(-c3ccc(-c4sc(-c5scc6cc[nH]c56)c5cc[nH]c45)c4cscc34)cccc2c1,10.1411,0.72737265,4.0
C1=Cc2c(csc2-c2cc3c4cocc4c4cc5ccccc5cc4c3c3c[nH]cc23)C1,8.6715,0.39317274,4.0
c1cc2csc(-c3sc(-c4ccc(-c5scc6ccsc56)c5cscc45)c4ccsc34)c2[nH]1,10.9975,0.83933353,4.0
c1cc2c(-c3cc4c5cscc5c5c(ccc6ccc7cocc7c65)c4s3)scc2[nH]1,9.3784,0.57816386,4.0
c1ccc2c(-c3cc4sc5c6ccccc6c6cocc6c5c4c4nsnc34)cccc2c1,8.7788,0.42403972,4.0
c1ccc2c(-c3cc4cc5sc6ccc7c[nH]cc7c65)cc4c4ccccc34)cccc2c1,,0.0,4.0
C1=c2c(-c3scc4occc34)cc3sc4c5sccc5c5c(c4c3c2=CC1)=CCC=5,5.6733,-0.55111915,4.0
c1ncnc(-c2cc3c4cscc4c4c5sccc5c5cscc5c4c3c3cscc23)n1,8.7038,0.40256262,4.0
C1=Cc2csc(-c3cc4c5c[nH]cc5c5c(ccc6ccsc65)c4c4c3=CCC=4)c2C1,6.9515,-0.17664307,4.0
c1cc2c([nH]1)-c1c(c3c(ccc4nsnc43)c3cscc1c1c1sc(-c4scc5ccoc45)cc23)C1,,0.0,4.0
c1csc(-c2cc3cc4ccc5ccc6c[nH]cc6c5c4cc3c3ccccc23)c1,8.5092,0.3447659,4.0
c1ccc(-c2ncsc(-c3sc(-c4cccnc4)c4ccsc34)c3ccccc23)cc1,6.1129,-0.43670803,4.0
C1=Cc2c(csc2-c2cc3[nH]c4c5c(c6ccccc6c4c3s2)C=CC5)C1,7.4029,-0.022604644,4.0
c1c[nH]c(-c2cc3c4cscc4c4c5occc5c5cscc5c4c3c3ccccc23)c1,9.3169,0.56384957,4.0
C1=Cc2cnc3c4c(c5cscc5c3c3ccc(-c4cccs4)cc23)C1,,0.0,4.0
c1ccc2c(-c3cc4sc5cc6ccc7cocc7c6cc5c4c4cscc34)cccc2c1,9.9888,0.70164,4.0
c1cc2csc(-c3cc4oc5c(ccc6ccc7cocc7c65)c4c4cscc34)c2cn1,8.9768,0.4784665,4.0
C1=Cc2cnc(-c3cc4c5c[nH]cc5ccc4c4cscc34)cc2C1,6.1671,-0.42143524,4.0
C1=Cc2c(c3c4cscc4c4cc(-c5ccc[nH]5)c5cocc5c4c3[nH]2)C1,6.8464,-0.21157122,4.0
C1=Cc2c(-c3scc4sccc34)sc(-c3sc(-c4cccs4)c4occc34)c2C1,9.4638,0.5974655,4.0
C1=c2cccc(-c3sc(-c4ccc(-c5cccs5)c5cscc45)c4ccsc34)c2=CC1,8.2047,0.24897671,4.0
C1=Cc2csc(-c3cc4c5c(c6c(oc7ccc8cscc7c65)c4cn3)=CCC=5)c2C1,,0.0,4.0
c1cc(-c2cc3c4cocc4c4cc5ccc6cscc6c5cc4c3[nH]2)c2cocc2c1,8.8484,0.44355357,4.0
c1cnc2c(-c3cc4c5cscc5c5c6c(ccc7nsnc76)c6cocc6c5c4s3)scc2n1,8.845,0.4426098,4.0
C1=c2ccc3c4c[nH]cc4c4c5[nH]c(-c6cccs6)cc5c5cocc5c4c3c2=CC1,6.395,-0.3546235,4.0
c1ccc2cc3c(cc2c1)[nH]c1cc(-c2scc4cc[nH]c24)c2ccccc2c13,7.8373,0.12674153,4.0
c1cc(-c2cc3c4ccccc4c4cc5ccoc5cc4c3s2)c2cscc2c1,8.8356,0.4399954,4.0
C1=Cc2csc(-c3sc(-c4ncc(-c5cccc6c[nH]cc56)c5nsnc45)c4ccsc34)c2C1,8.4756,0.33449972,4.0
c1ccc(-c2cc3sc4c(sc5ccsc54)c3c3ccccc23)cc1,8.1509,0.23146772,4.0
c1cc(-c2cc3sc4ccsc4c3c3ccccc23)c2ccccc2c1,8.0894,0.21126842,4.0
c1cc2nsnc2c(-c2sc(-c3sc(-c4nccc5nsnc45)c4sccc34)c3cc[nH]c23)n1,7.306,-0.056017578,4.0
c1cc(-c2cc3ccc4cc5ccc6c[nH]cc6c5cc4c3c3cscc23)c2cscc2c1,9.7239,0.65215015,4.0
c1ccc(-c2cc3sc4c5sccc5c5cscc5c4c3c3ccccc23)nc1,8.6991,0.40120125,4.0
c1ccc2c(c1)ccc1c3cscc3c3cc4cc(-c5cncs5)oc4cc3c21,8.2306,0.25734866,4.0
c1cc2csc(-c3cc4c5cscc5c5c6sccc6c6cscc6c5c4c4cscc34)c2s1,11.795,0.90412366,4.0
C1=Cc2c(-c3ccc(-c4cccnc4)c4cscc34)sc(-c3scc4ccsc34)c2C1,9.2043,0.5367427,4.0
C1=C(c2ccccc2)Cc2c1[nH]c1c3sccc3c3ccccc3c3ccccc3c21,6.63422,-0.28038454,4.0
c1cnc2c(-c3cc4c5nsnc5c5c6c7cscc7ccc6c6cscc6c5c4cn3)scc2n1,8.647,0.38599527,4.0
C1=Cc2c(c3c4ccccc4c4cc(-c5cncc6nsnc56)c5cscc5c4c3c3cscc23)C1,9.2116,0.53853524,4.0
C1=CCC(c2ccc3c(c2)c2cocc2c2c3c3c(c4ccc5nsnc5c43)c3c2ccc2ccccc23)=C1,10.041,0.7106781,4.0
c1ccc2c(c1)c1cc(-c3nccc4nsnc34)ccc1c1c3cscc3c3ccc4cscc4c3c21,9.7955,0.66613376,4.0
c1cc2c3c[nH]cc3c3cc4cc(-c5cncc6nsnc56)sc4cc3c2cn1,6.1507,-0.4260823,4.0
C1=c2ccc3oc4c5c(ccc6nsnc65)c5cscc5c4c3c2=CC1,4.9233,-0.7059312,4.0
C1=c2cccc(-c3cc4ncc5c(c4c4cscc34)Cc3ccc4nsnc4c35)c2=CC1,5.6571,-0.5550028,4.0
C1=Cc2csc(-c3cc4oc5c6ccccc6c6cscc6c5c4c4cscc34)c2C1,9.4664,0.5980426,4.0
C1=c2ccc3cc4cc5ccc(-c6scc7cc[nH]c67)cc5oc4c3c2=CC1,5.8653,-0.503268,4.0
C1=c2ccc3[nH]c4c(cnc5cc(-c6scc7occc67)c6ncccc6c54)c3c2=CC1,5.8569,-0.5054313,4.0
C1=c2ccc3oc4cc5cc(-c6scc7cc[nH]c67)c6cscc6c5cc4c3c2=CC1,7.1284,-0.11688024,4.0
c1ccc2c(-c3cc4oc5c6ccccc6c6cscc6c5c4c4cscc34)cccc2c1,9.9888,0.70164,4.0
c1cc2c(-c3cc4sc5c6sccc6c6c[nH]cc6c5c4cn3)scc2[nH]1,7.3553,-0.03902912,4.0
c1cc2cnc3c([nH]c4cc(-c5scc6[nH]ccc56)c5cscc5c43)c2cn1,6.6888,-0.26292533,4.0
c1ccc(-c2ccc(-c3ccc(-c4ccco4)c4cocc34)s2)cc1,7.0883,-0.13051796,4.0
c1ccc2c(c1)oc1c3cnc(-c4scc5sccc45)cc3c3cscc3c21,8.2921,0.2770722,4.0
c1cc(-c2sc(-c3sc(-c4scc5sccc45)c4cc[nH]c34)c3ccsc23)c2cocc2c1,10.529,0.7845516,4.0
c1csc(-c2ccc(-c3sc(-c4cccc5cscc45)c4sccc34)c3c[nH]cc23)c1,9.7213,0.65163374,4.0
c1cc2c(-c3cc4c5cscc5c5c6sccc6sc5c4c4cocc34)scc2o1,9.7048,0.6483425,4.0
c1cc2nsnc2c(-c2cc3c4cscc4c4cc5cc[nH]c5cc4c3c3cscc23)n1,7.9704,0.17168033,4.0
C1=CCC(c2cc3sc4c5ncccc5c5cscc5c4c3c3ccccc23)=C1,8.3139,0.28400898,4.0
C1=c2ccc3sc4c5c6cocc6c(-c6cccc7c[nH]cc67)c6ccccc6c5c4cc3c2=CC1,8.1233,0.22242594,4.0
c1csc(-c2cc3sc4c(ccc5ccc6cscc6c54)c3cn2)n1,6.9409,-0.1801877,4.0
c1cc(-c2cc3sc4c5sccc5c5ccccc5c4c3c3cscc23)c2cscc2c1,10.5188,0.78319335,4.0
c1ccc(-c2cc3c4c[nH]cc4c4c(ncc5ccc6cscc6c54)c3c3c[nH]cc23)cc1,8.3855,0.30658078,4.0
C1=c2c(c3c4sccc4c4ccccc4c3c3c2ccc2cocc23)c1,5.6817,-0.54909575,4.0
C1=c2ccc3c4cocc4c4c(oc5cc(-c6scc7cc[nH]c67)c6c[nH]cc6c54)c3c2=CC1,7.1412,-0.11251742,4.0
c1ccc2c(-c3cc4c5cscc5c5c6[nH]ccc6sc5c4c4cscc34)cccc2c1,9.7854,0.66418886,4.0
c1ccc2c(c1)c1cscc1c1c3cnc(-c4scc5occc45)cc3c3cscc3c21,9.4453,0.593341,4.0
c1ccc2c(-c3ccc4c(c3)c3ccccc3c3c5[nH]ccc5oc43)cccc2c1,8.0407,0.19514298,4.0
c1ccc(-c2sc(-c3ccc(-c4scc5sccc45)c4ccccc34)c3ccsc23)cc1,10.3932,0.7658435,4.0
c1cc(-c2ccc3c(c2)[nH]c2c4c5ccccc5ccc4c4nsnc4c32)c2cocc2c1,8.0454,0.19670391,4.0
C1=CCC(c2ccc(-c3sc(-c4cccc5cocc45)c4c3CC=C4)c3cscc23)=C1,8.9556,0.47280085,4.0
c1ccc(-c2cc3sc4ccsc4c3c3ccccc23)cc1,6.9362,-0.18175775,4.0
C1=C(c2scc3cc[nH]c23)Cc2c1c1c(c3c2cnc2ccccc23)=CCC=1,4.9922,-0.69379145,4.0
c1ccc2c(c1)sc1c3ncc(-c4scc5cc[nH]c45)cc3c3cocc3c21,7.5587,0.031192303,4.0
c1ccc(-c2cc3sc4c5c6cscc6ccc5c5cscc5c4c3c3nsnc23)cc1,9.3088,0.5619383,4.0
c1cc(-c2cc3c4cscc4c4c(sc5ccc6cocc6c54)c3c3cscc23)c2cscc2c1,11.265,0.8646052,4.0
C1=c2cccc(-c3sc(-c4ccc(-c5cccc6cocc56)cn4)c4sccc34)c2=CC1,7.0697,-0.13682741,4.0
C1=Cc2c(csc2-c2cc3oc4c5c6c[nH]cc6ccc5c5cscc5c4c3c3ccccc23)C1,9.8862,0.6831981,4.0
C1=Cc2csc(-c3cc4ccc5c(sc6ccc7cocc7c65)c4c4cscc34)c2C1,9.4664,0.5980426,4.0
C1=CCC(C2=Cc3ccc4cc5ccc6ccccc6c5cc4c3C2)=C1,6.972,-0.16977513,4.0
c1cc(-c2cc3ccc4c5ncccc5c5ccccc5c4c3c3cocc23)c2cocc2c1,8.8538,0.44505024,4.0
c1csc(-c2cc3oc4c5c6cscc6ccc5c5cscc5c4c3c3cscc23)c1,10.1118,0.72257185,4.0
c1cc2c(-c3ccc(-c4sc(-c5cncc6nsnc56)c5[nH]ccc45)c4cscc34)scc2cn1,8.4545,0.32801175,4.0
c1ccc2c(c1)[nH]c1cc3cc(-c4scc5ccsc45)ccc3cc12,7.4175,-0.017564178,4.0
C1=CCC(c2cc3c(c4ccccc24)CC(c2sc(-c4scc5ccoc45)c4sccc34)c2=CC1,,0.0,4.0
C1=CCC(c2cc3c4cscc4c4c5[nH]ccc5c5cscc5c4c3c3cocc23)=C1,8.9932,0.4828223,4.0
C1=Cc2csc(-c3ccc(-c4ccc(-c5scc6c5CC=c6ccccc67)oc54)c4ccccc34)c2C1,,0.0,4.0
C1=Cc2csc(-c3ccc(-c4sc(-c5cncs5)c5cc[nH]c45)c4ccccc34)c2C1,8.4709,0.33305717,4.0
c1csc(-c2ccc(-c3sc(-c4cccc5cscc45)c4ccsc34)s2)c1,9.3015,0.5602107,4.0
c1ccc2c(c1)c1ccccc1c1c(-c3cc4[nH]c5ccc6cocc65)c4cocc34)scc21,,0.0,4.0
C1=c2ccc3ccc4cc(-c5ccccn5)sc4c3c2=CC1,4.0812,-0.82423216,4.0
C1=c2c(c3c(sc4ccc5ccccc5c43)c3c2cc(-c2scc4ccsc24)c2c[nH]cc23)=CC1,8.7501,0.41587555,4.0
c1ccc2c(c1)c1ccccc1c1c(-c3cc4cnc5c([nH]c6ccsc65)c4o3)scc21,8.7119,0.40490413,4.0
c1cc2c(-c3cc4sc5c(ccc6ccc7cocc7c65)c4s3)scc2[nH]1,8.2252,0.19699991,5.0
c1cncc(-c2cc3cnc4cc5ccc6cscc6c5cc4c3c3ccccc23)c1,7.9711,0.108594656,5.0
C1=c2ccc3cnc4c(oc5cc(-c6scc7cc[nH]c67)c6c[nH]cc6c54)c3c2=CC1,5.79,-0.5840075,5.0
c1cc2oc3c(cnc4cc(-c5scc6ccsc56)oc43)c2cn1,6.0654,-0.5156125,5.0
C1=Cc2csc(-c3cc4oc5c6c7c(ccc6c6ccccc6c5c4s3)=CCC=7)c2C1,7.2164,-0.15866888,5.0
C1=Cc2csc(-c3sc(-c4ccc(-c5cccc6cscc56)cc4)c4ccsc34)c2C1,9.8093,0.6436207,5.0
c1cncc(-c2cc3c4c[nH]cc4c4c5c6cocc6ccc5c5nsnc5c4c3c3c[nH]cc23)c1,7.9217,0.09116006,5.0
c1csc(-c2cc3c4ccccc4c4c5c6cocc6ccc5c5cscc5c4c3s2)c1,10.0503,0.69119775,5.0
c1ccc2c(c1)c(-c1cncc3nsnc13)cc1cc3sc4ccc5cscc5c4c3cc12,8.6423,0.3348695,5.0
C1=Cc2c(csc2-c2cc3sc4c5cnccc5c5cocc5c4c3c3cscc23)C1,8.8614,0.40231717,5.0
c1ccc2c(-c3cc4c5ccccc5c5c6sccc6sc5c4c4cscc34)cccc2c1,10.4573,0.7596295,5.0
C1=Cc2c(csc2-c2cc3sc4c5c6ccccc6ccc5c5cscc5c4c3cn2)C1,9.2684,0.51646245,5.0
c1ccc2c(c1)c1ccccc1c1c(-c3cc4ncc5c6sccc6sc45)c4cocc34)scc21,,0.0,5.0
C1=Cc2csc(-c3sc(-c4ccc(-c5nccs5)s4)c4ccsc34)c2C1,8.1126,0.1581304,5.0
c1cc(-c2cc3c4ccccc4c4c5ccccc5[nH]c4c3c3nsnc23)c2cscc2c1,8.5139,0.29362535,5.0
c1cnc2c(c1)c1nsnc1c1c3oc(-c4scc5sccc45)cc3c3cscc3c21,8.2968,0.22140622,5.0
c1csc(-c2cc3c4c[nH]cc4c4c5[nH]ccc5c5cscc5c4c3c3cocc23)c1,8.645,0.33572412,5.0
C1=Cc2csc(-c3cc4c5c(c6cc[nH]c6c4c4c3=CCC=4)=CCC=5)c2C1,3.5483,-0.89913285,5.0
c1ccc2c(c1)ccc1cnc3c4ccc(-c5scc6ccoc56)cc4c4cscc4c3c12,9.3838,0.5459845,5.0
c1ccc2c(-c3cc4ncc5c6ccccc6ccc5c45)cc3cnc2c1,,0.0,5.0
c1cncc(-c2cc3cnc4c5sccc5c5cscc5c4c3c3cscc23)c1,8.0941,0.15169334,5.0
c1coc(-c2sc(-c3cnc(-c4scc5[nH]ccc45)c4nsnc34)c3ccsc23)c1,7.4993,-0.05910009,5.0
c1ccc(-c2cc3sc4c5[nH]ccc5c5cocc5c4c3c3cscc23)cc1,8.1637,0.17583859,5.0
c1cc(-c2cc3sc4c5cnccc5c5cocc5c4c3c3c[nH]cc23)c2cscc2c1,8.7119,0.35671306,5.0
C1=Cc2csc(-c3cc4c5nsnc5c5c6c7cocc7ccc6c6cocc6c5c4c4nsnc34)c2C1,8.9458,0.4272262,5.0
c1cc(-c2cc3sc4c5ncccc5c5cocc5c4c3cn2)c2cscc2c1,7.6256,-0.01414299,5.0
c1ccc2c(c1)c1ccncc1c1cc3sc(-c4scc5[nH]ccc45)cc3cc21,7.9657,0.10669196,5.0
